"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016528","GO:0016528","sarcoplasm","28/2712","79/19550",1.15928815783885e-06,6.50093128511169e-06,3.25727118032453e-06,"PLEC/FLNC/HSP90B1/GSN/ATP2A2/CALR/CAMK2D/SRI/SYNE2/CALU/GSTM2/AGL/ANK1/THBS1/FKBP1A/THBS4/MANF/ITPR2/HK2/S100A1/ANK3/CACNA2D1/ASPH/FABP3/STIM1/NOL3/ITPR1/TMEM109",28
"GO:0034399","GO:0034399","nuclear periphery","39/2712","130/19550",1.4613365333691e-06,8.12886100518459e-06,4.07294024806736e-06,"VIM/LMNA/MATR3/RUVBL2/PHB2/CAD/CLIC4/PSPC1/PSMA6/SMC3/SMC1A/PCNA/SORBS1/DAG1/NUP98/CSNK2B/HAT1/SNW1/ZNF326/SPARC/UHRF1/RAD21/SPTBN4/PRPF40A/SRRM1/NUP35/STAG2/CENPF/PHF5A/NUP107/ARFGEF1/PPIG/AHCTF1/TELO2/KIF4A/MEN1/CHMP1A/KIN/TENM1",39
"GO:0101031","GO:0101031","chaperone complex","15/2712","29/19550",1.47189252768775e-06,8.12886100518459e-06,4.07294024806736e-06,"HSPA8/HSP90AB1/CCT2/CCT8/CCT3/STIP1/CCT4/CDC37/BAG3/PTGES3/PPP5C/STUB1/BAG2/PSMG2/HSPB8",15
"GO:0030132","GO:0030132","clathrin coat of coated pit","10/2712","14/19550",1.52303195190109e-06,8.33019886759219e-06,4.17381995098475e-06,"CLTC/AP2A2/AP2A1/AP2B1/AP2M1/PICALM/CLTB/CLTA/EPS15L1/AP2S1",10
"GO:0098576","GO:0098576","lumenal side of membrane","17/2712","36/19550",1.53120253533245e-06,8.33019886759219e-06,4.17381995098475e-06,"HSPA8/CANX/HLA-A/CALR/NUCB1/HLA-C/HLA-DRB1/HLA-DRA/HLA-DRB3/TAPBP/CTSA/CD74/HLA-DQB1/HLA-DRB4/HLA-DPB1/HLA-DPA1/BDH1",17
"GO:0031674","GO:0031674","I band","41/2712","141/19550",1.94349401607812e-06,1.04948676868218e-05,5.25842045675717e-06,"PLEC/FLNA/FLNC/ACTC1/ACTN4/ACTN1/ALDOA/ANK2/ATP2B4/FLNB/FERMT2/DES/SRI/PDLIM5/SYNE2/DST/ANK1/BAG3/DMD/PALLD/PPP3CB/PPP1R12A/FKBP1A/CSRP2/SYNPO/STUB1/PDE4B/CAB39/S100A1/ANK3/PDLIM3/PDLIM1/DNAJB6/NEBL/PPP2R5A/HDAC4/PDLIM7/PSEN1/OBSCN/FHL3/CACNA1C",41
"GO:0005790","GO:0005790","smooth endoplasmic reticulum","16/2712","33/19550",2.00404519199295e-06,1.06546583113815e-05,5.33848304678274e-06,"HSPA5/CANX/HYOU1/CALR/PPIB/SRI/PRDX4/RPL10/ERP29/TTYH1/APP/APOB/PGRMC1/MYO1D/SYVN1/PSEN1",16
"GO:0045121","GO:0045121","membrane raft","78/2712","335/19550",2.01693120297757e-06,1.06546583113815e-05,5.33848304678274e-06,"ATP1A2/AHNAK/EEF2/PGK1/ANXA2/IQGAP1/HSPD1/ANK2/EZR/EGFR/LDHB/GNAI2/ATP2B4/PARK7/CTNNA1/SERPINH1/MAPK1/FLOT1/PPP2CA/ADD2/GNAI1/PRKAR1A/BSG/FLOT2/PPT1/GJA1/SLC9A3R1/THY1/MYOF/STX12/ERLIN2/SORBS1/DMD/ITGB2/PACSIN2/STOM/APP/LAMTOR1/STOML2/DAG1/CXADR/FYN/RFTN1/HMOX1/PRKACA/MLC1/EHD2/STIM1/KRAS/BST2/LAMTOR4/ITGAM/LAMTOR5/CSK/S100A10/NPC1/RTN4RL2/PLLP/ICAM1/EDNRB/PTPRC/SDC4/PLSCR1/PRTN3/INPP5D/FXYD1/MYO1D/ADAM17/BAALC/P2RY12/PAG1/PODXL/CDH1/DLL1/KCND2/HDAC6/PSEN1/TDGF1",78
"GO:0098857","GO:0098857","membrane microdomain","78/2712","335/19550",2.01693120297757e-06,1.06546583113815e-05,5.33848304678274e-06,"ATP1A2/AHNAK/EEF2/PGK1/ANXA2/IQGAP1/HSPD1/ANK2/EZR/EGFR/LDHB/GNAI2/ATP2B4/PARK7/CTNNA1/SERPINH1/MAPK1/FLOT1/PPP2CA/ADD2/GNAI1/PRKAR1A/BSG/FLOT2/PPT1/GJA1/SLC9A3R1/THY1/MYOF/STX12/ERLIN2/SORBS1/DMD/ITGB2/PACSIN2/STOM/APP/LAMTOR1/STOML2/DAG1/CXADR/FYN/RFTN1/HMOX1/PRKACA/MLC1/EHD2/STIM1/KRAS/BST2/LAMTOR4/ITGAM/LAMTOR5/CSK/S100A10/NPC1/RTN4RL2/PLLP/ICAM1/EDNRB/PTPRC/SDC4/PLSCR1/PRTN3/INPP5D/FXYD1/MYO1D/ADAM17/BAALC/P2RY12/PAG1/PODXL/CDH1/DLL1/KCND2/HDAC6/PSEN1/TDGF1",78
"GO:0005747","GO:0005747","mitochondrial respiratory chain complex I","20/2712","48/19550",2.17409912898148e-06,1.1240555071117e-05,5.6320447760849e-06,"NDUFS1/NDUFV1/NDUFS2/NDUFA10/NDUFB9/NDUFA2/NDUFB4/NDUFS6/NDUFB10/NDUFA5/NDUFA12/NDUFA4/NDUFS8/NDUFA6/NDUFB6/NDUFB5/NDUFS7/NDUFB1/NDUFA7/NDUFC2",20
"GO:0030964","GO:0030964","NADH dehydrogenase complex","20/2712","48/19550",2.17409912898148e-06,1.1240555071117e-05,5.6320447760849e-06,"NDUFS1/NDUFV1/NDUFS2/NDUFA10/NDUFB9/NDUFA2/NDUFB4/NDUFS6/NDUFB10/NDUFA5/NDUFA12/NDUFA4/NDUFS8/NDUFA6/NDUFB6/NDUFB5/NDUFS7/NDUFB1/NDUFA7/NDUFC2",20
"GO:0045271","GO:0045271","respiratory chain complex I","20/2712","48/19550",2.17409912898148e-06,1.1240555071117e-05,5.6320447760849e-06,"NDUFS1/NDUFV1/NDUFS2/NDUFA10/NDUFB9/NDUFA2/NDUFB4/NDUFS6/NDUFB10/NDUFA5/NDUFA12/NDUFA4/NDUFS8/NDUFA6/NDUFB6/NDUFB5/NDUFS7/NDUFB1/NDUFA7/NDUFC2",20
"GO:0032588","GO:0032588","trans-Golgi network membrane","32/2712","100/19550",2.71974371126125e-06,1.38721581168776e-05,6.95060120793663e-06,"CLTC/AP1B1/RAB31/SCAMP3/HLA-DRB1/RAB8A/HLA-DRA/HLA-DRB3/APP/VPS51/CLTA/ARFIP1/CD74/ARFIP2/AP1G1/AP1M1/ATP9A/SCAMP2/MYO1B/HLA-DQB1/M6PR/AP1S2/HLA-DRB4/IGF2R/STX16/HLA-DPB1/PLD4/SCAMP4/HLA-DPA1/SCAMP5/COG8/COG5",32
"GO:0000775","GO:0000775","chromosome, centromeric region","52/2712","198/19550",2.72115035763167e-06,1.38721581168776e-05,6.95060120793663e-06,"PPP2R1A/DCTN1/PPP2CA/PAFAH1B1/PPP1CC/CKAP5/DCTN2/CBX3/SMC3/SMC1A/SUGT1/CLASP1/PPP1R12A/NUP98/DYNLL1/DYNC1LI1/CBX5/CBX1/RANGAP1/TOP2A/DNMT1/FMR1/RAD21/DCTN4/BAZ1B/PPP2R5C/PDS5A/CENPV/CHAMP1/ZW10/NUP85/PHF6/DCTN3/STAG2/PPP2R5A/NUP43/NUP160/CENPF/RASSF2/PDS5B/NUP107/MAD2L1/AHCTF1/DCTN5/CSNK1A1/KAT7/DYNLT3/NUP37/AURKB/ATRX/PSEN1/CDCA5",52
"GO:0045334","GO:0045334","clathrin-coated endocytic vesicle","30/2712","91/19550",2.77867528229163e-06,1.40670436166014e-05,7.04824797481868e-06,"CLTC/EGFR/APOE/AP2A2/AP2A1/AP2B1/DNM2/TFRC/AP2M1/MYO6/SCARB2/PICALM/HLA-DRB1/RAB35/HLA-DRA/HLA-DRB3/CLTB/CD9/CLTA/APOB/EPN2/CD74/AP2S1/TGOLN2/HLA-DQB1/M6PR/HLA-DRB4/IGF2R/HLA-DPB1/HLA-DPA1",30
"GO:0005798","GO:0005798","Golgi-associated vesicle","31/2712","96/19550",3.12659334995303e-06,1.57192176007983e-05,7.8760645548726e-06,"CLTC/AP2A1/RAB14/NUCB1/SEC22B/COPG1/ARCN1/GJA1/COPE/RAB8A/TMED10/APP/CCDC88A/RAB8B/CLTB/RAB13/SCFD1/NCALD/CLTA/COPZ1/SORT1/AP1G1/TMED2/MAP6D1/TGOLN2/AP1S2/CSPG5/IGF2R/ADAM10/USE1/PACS1",31
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","47/2712","174/19550",3.52064089785997e-06,1.75790905105474e-05,8.80794802853214e-06,"ANXA2/IQGAP1/ANXA1/GNAI2/ATP2A2/CTNNA1/GNAS/EEA1/SCRIB/CTNND1/FERMT2/GNAI1/RHOA/GNB4/ESYT1/RAC1/PICALM/GNA11/STOML2/YES1/FYN/PTK2/SERPINE2/FMR1/ESYT2/SNX18/KPNA2/GNG10/DLG4/AKT1/KRAS/AKAP9/CDH11/AAK1/S100A10/OSBPL2/GNB5/CDH6/SNX9/GNAZ/DNAJA3/CDH1/STXBP5/LPA/USP8/CYLD/TDGF1",47
"GO:0030018","GO:0030018","Z disc","38/2712","130/19550",3.9586994555949e-06,1.96319177083584e-05,9.83651064154265e-06,"PLEC/FLNA/FLNC/ACTN4/ACTN1/ANK2/ATP2B4/FLNB/DES/SRI/PDLIM5/SYNE2/DST/ANK1/BAG3/DMD/PALLD/PPP3CB/PPP1R12A/FKBP1A/CSRP2/SYNPO/STUB1/PDE4B/CAB39/S100A1/ANK3/PDLIM3/PDLIM1/DNAJB6/NEBL/PPP2R5A/HDAC4/PDLIM7/PSEN1/OBSCN/FHL3/CACNA1C",38
"GO:0030017","GO:0030017","sarcomere","54/2712","211/19550",4.09937176608937e-06,2.0192175793778e-05,1.01172261936914e-05,"PLEC/SPTBN1/FLNA/FLNC/ENO1/ACTC1/ACTN4/ACTN1/ALDOA/ANK2/ATP2B4/FLNB/CAPZB/FERMT2/TPM2/DES/SRI/PDLIM5/SYNE2/LMAN1/DST/ANK1/PSMA6/BAG3/RPL15/DMD/MYH1/PALLD/PPP3CB/PPP1R12A/FKBP1A/CSRP2/SYNPO/STUB1/ILK/PDE4B/CAB39/DCTN4/S100A1/SQSTM1/ANK3/PDLIM3/PDLIM1/DNAJB6/SYNE1/NEBL/PPP2R5A/HDAC4/PDLIM7/PSEN1/MTM1/OBSCN/FHL3/CACNA1C",54
"GO:0043034","GO:0043034","costamere","11/2712","18/19550",4.44774659862045e-06,2.1761122620096e-05,1.0903342067971e-05,"PLEC/FLNC/AHNAK/ANK2/SYNM/DMD/DAG1/FXR1/ILK/ANK3/SDC4",11
"GO:0030658","GO:0030658","transport vesicle membrane","54/2712","212/19550",4.76848071196771e-06,2.31748162601631e-05,1.16116688214231e-05,"CLTC/AP2A1/HLA-A/RAB11B/SEC22B/HLA-C/SEC23A/SEC31A/LMAN1/RAB1A/PDCD6/CPE/STX12/SGTA/SEC16A/HLA-DRB1/RAB35/TMED10/HLA-DRA/HLA-DRB3/SV2A/SEC23B/PTPRS/CLTB/BSN/NCALD/CLTA/DNAJC5/RAB3C/SORL1/CD74/SLC6A9/SEC24B/RPH3A/SEC24C/PEF1/AP1G1/VTI1B/CA4/TMED2/ITPR1/HLA-DQB1/AP1S2/HLA-DRB4/HLA-DPB1/STX5/HLA-DPA1/SYNPR/PRRT1/SCAMP5/BCL2L1/SYT7/SLC32A1/RAB11FIP5",54
"GO:0098562","GO:0098562","cytoplasmic side of membrane","51/2712","197/19550",5.27240351682441e-06,2.5454186515e-05,1.27537401208649e-05,"GFAP/MYH9/EEF1A1/IQGAP1/EZR/EEF1A2/GNAI2/ATP2A2/SPTB/GNAS/FERMT2/GNAI1/RHOA/GNB4/PALM/ESYT1/ANK1/RAC1/MAP2K2/GNA11/RAB21/FKBP1A/YES1/PPP1R9B/DNAJA1/RPS26/FYN/PTK2/CHMP4B/DIABLO/ESYT2/EPB41/SNX18/GNG10/DLG4/AKT1/KRAS/OSBPL2/RPS29/TRAF6/ASPSCR1/GNB5/MIEN1/PTPRC/PTPN1/SNX9/C2CD2L/GNAZ/EXOC1/CDH1/CYLD",51
"GO:0005793","GO:0005793","endoplasmic reticulum-Golgi intermediate compartment","38/2712","132/19550",5.89603749836518e-06,2.82777061599225e-05,1.41684557613069e-05,"HSPA5/P4HB/SERPINH1/CALR/HMGB1/RAB2A/NUCB1/RAB1B/SEC22B/COPG1/RAB6B/ERP44/LMAN1/MYO18A/YKT6/TMED10/TAP1/LMAN2/TAP2/LRPAP1/GOLGA2/TAPBP/MYDGF/IST1/CA4/RER1/TMED2/SURF4/GBF1/ASPSCR1/ERGIC2/STX5/CHP1/ERGIC3/YIF1A/TMED1/ATP6AP1/LMAN2L",38
"GO:0005777","GO:0005777","peroxisome","40/2712","142/19550",6.09168886149438e-06,2.8836631039152e-05,1.44485033146859e-05,"VIM/HSPD1/TKT/IDH1/IDH2/HSD17B4/MYO5A/IMPDH2/ACAA1/ECH1/GSTK1/PMVK/GRHPR/MAVS/HSDL2/CRAT/MAP2K2/ALDH3A2/RAB8B/MFF/ECI2/ACOX1/SCP2/FIS1/GDAP1/IDE/AGPS/PIPOX/NUDT19/ACBD5/GBF1/TTC1/PEX19/IDI1/MGST1/DHRS7B/ISOC1/SYT7/PNPLA8/ACOT8",40
"GO:0042579","GO:0042579","microbody","40/2712","142/19550",6.09168886149438e-06,2.8836631039152e-05,1.44485033146859e-05,"VIM/HSPD1/TKT/IDH1/IDH2/HSD17B4/MYO5A/IMPDH2/ACAA1/ECH1/GSTK1/PMVK/GRHPR/MAVS/HSDL2/CRAT/MAP2K2/ALDH3A2/RAB8B/MFF/ECI2/ACOX1/SCP2/FIS1/GDAP1/IDE/AGPS/PIPOX/NUDT19/ACBD5/GBF1/TTC1/PEX19/IDI1/MGST1/DHRS7B/ISOC1/SYT7/PNPLA8/ACOT8",40
"GO:1904724","GO:1904724","tertiary granule lumen","21/2712","55/19550",6.46031582079302e-06,3.03843240861814e-05,1.52239700496786e-05,"SPTAN1/ALDOA/ALDOC/IDH1/ILF2/HP/CYFIP1/LTF/CSTB/ORM1/CST3/GGH/NIT2/FLG2/GOLGA7/LRG1/LYZ/PTPN6/CAMP/CTSH/GSDMD",21
"GO:0030669","GO:0030669","clathrin-coated endocytic vesicle membrane","25/2712","72/19550",6.51991019714224e-06,3.04680418827993e-05,1.52659165884504e-05,"CLTC/EGFR/APOE/AP2A2/AP2A1/AP2B1/TFRC/AP2M1/SCARB2/HLA-DRB1/RAB35/HLA-DRA/HLA-DRB3/CD9/APOB/EPN2/CD74/AP2S1/TGOLN2/HLA-DQB1/M6PR/HLA-DRB4/IGF2R/HLA-DPB1/HLA-DPA1",25
"GO:0005686","GO:0005686","U2 snRNP","13/2712","25/19550",6.93112151493075e-06,3.21833604100925e-05,1.61253715432851e-05,"SF3B1/SF3A1/SNRPD3/SF3A3/SNRPB/SNRPGP15/SNRPB2/SF3B6/SF3B5/SNRPE/SF3A2/PHF5A/HTATSF1",13
"GO:0032592","GO:0032592","integral component of mitochondrial membrane","28/2712","87/19550",9.90389784915338e-06,4.56958324812204e-05,2.28957531889155e-05,"IMMT/CHCHD3/SFXN1/CPT1A/MFF/SFXN3/SLC25A3/AFG3L2/FIS1/GDAP1/SFXN5/DNAJC11/COA3/SPIRE1/BID/TOMM40/ABCB6/AGK/CCDC51/SAMM50/SYNJ2BP/APOO/OXA1L/UQCC3/MTX2/SCO1/FUNDC2/MFN1",28
"GO:0016363","GO:0016363","nuclear matrix","33/2712","111/19550",1.1266815219801e-05,5.16572848756914e-05,2.58827201673019e-05,"VIM/LMNA/MATR3/RUVBL2/PHB2/CAD/CLIC4/PSPC1/PSMA6/SMC3/SMC1A/SORBS1/CSNK2B/HAT1/SNW1/ZNF326/SPARC/UHRF1/RAD21/SPTBN4/PRPF40A/SRRM1/STAG2/CENPF/PHF5A/ARFGEF1/PPIG/AHCTF1/KIF4A/MEN1/CHMP1A/KIN/TENM1",33
"GO:0098573","GO:0098573","intrinsic component of mitochondrial membrane","28/2712","88/19550",1.26203959625333e-05,5.70751568119845e-05,2.85973278662315e-05,"IMMT/CHCHD3/SFXN1/CPT1A/MFF/SFXN3/SLC25A3/AFG3L2/FIS1/GDAP1/SFXN5/DNAJC11/COA3/SPIRE1/BID/TOMM40/ABCB6/AGK/CCDC51/SAMM50/SYNJ2BP/APOO/OXA1L/UQCC3/MTX2/SCO1/FUNDC2/MFN1",28
"GO:0016529","GO:0016529","sarcoplasmic reticulum","24/2712","70/19550",1.2683368180441e-05,5.70751568119845e-05,2.85973278662315e-05,"HSP90B1/ATP2A2/CALR/CAMK2D/SRI/SYNE2/CALU/GSTM2/AGL/ANK1/THBS1/FKBP1A/THBS4/MANF/ITPR2/HK2/S100A1/ANK3/CACNA2D1/ASPH/STIM1/NOL3/ITPR1/TMEM109",24
"GO:0031594","GO:0031594","neuromuscular junction","24/2712","70/19550",1.2683368180441e-05,5.70751568119845e-05,2.85973278662315e-05,"MYH9/POSTN/DES/PRKAR1A/SNTA1/APP/SV2A/UTRN/DLGAP4/DNAJC5/SERPINE2/ANK3/PRKACA/CDK5/DLG4/TBC1D24/HDAC4/SYNJ2BP/DLG2/DNAJA3/PPP1R9A/STXBP5/PTN/PSEN1",24
"GO:0032154","GO:0032154","cleavage furrow","20/2712","53/19550",1.31158312679298e-05,5.86591472044224e-05,2.93909812720158e-05,"MYH9/MYH10/RDX/LIMA1/PPP1CC/RHOA/RHOC/RAB21/RALA/PKN1/MYLK/RHOB/SPIRE1/DCTN3/NF2/PKN2/PSD2/ARF6/MEN1/ZFYVE19",20
"GO:0022624","GO:0022624","proteasome accessory complex","12/2712","23/19550",1.50912042514692e-05,6.70822432885428e-05,3.36113470812567e-05,"PSMD2/PSMC6/PSMC2/PSMD11/PSMD3/PSMC5/PSMD1/PSMC3/PSMD6/PSMD4/PSMD12/PSMD14",12
"GO:0015934","GO:0015934","large ribosomal subunit","33/2712","113/19550",1.70103706085106e-05,7.51549101430561e-05,3.76561314268146e-05,"NPM1/RPLP0/RPL5/RPL3/RPL7/RPL7A/RPL12/RPL10/RPL15/RPL23/RPL9/RPL30/RPLP1/RPL11/FXR2/RPL28/RPL24/RPL31/RPL26/RPL38/RPL32/RPL19/MRPL53/RPL34/MRPL4/RPL36AL/MRPL17/MRPL2/MRPL43/RPL39/MRPL23/MRPL11/MRPL49",33
"GO:0030140","GO:0030140","trans-Golgi network transport vesicle","15/2712","34/19550",1.77412293485627e-05,7.74452466772586e-05,3.88036973460526e-05,"CLTC/AP2A1/RAB14/RAB8A/TMED10/RAB8B/CLTB/RAB13/NCALD/CLTA/SORT1/AP1G1/TGOLN2/AP1S2/IGF2R",15
"GO:0032839","GO:0032839","dendrite cytoplasm","15/2712","34/19550",1.77412293485627e-05,7.74452466772586e-05,3.88036973460526e-05,"MAP2/CANX/MAPK1/KIF5B/KIF5C/FLOT2/HIP1R/PURA/ABHD12/ZC3H14/BAIAP2/DLG4/MAP2K4/KIF3B/WLS",15
"GO:0005839","GO:0005839","proteasome core complex","11/2712","20/19550",1.79422774391053e-05,7.78566681732604e-05,3.90098387930422e-05,"PSMA1/PSMA7/PSMB5/PSMB1/PSMA6/PSMA2/PSMB2/PSMB8/PSMB7/PSMB6/PSMB10",11
"GO:0032587","GO:0032587","ruffle membrane","30/2712","99/19550",1.84206743559937e-05,7.94595952989315e-05,3.98129803894726e-05,"TLN1/EEF1A1/EZR/EGFR/DNM2/NME1/ARHGEF2/RHOA/PLCG1/HIP1R/MYO6/RAC1/ARF4/PACSIN2/PPP1R9B/ITGB3/AIF1L/DIAPH1/NF2/AKT2/PSD2/AIF1/PTPRJ/SPRY4/PSD3/ADAM17/APPL2/FAM107A/PLEK/ITGA5",30
"GO:0097526","GO:0097526","spliceosomal tri-snRNP complex","17/2712","42/19550",1.98133823442272e-05,8.43905165408989e-05,4.22836029740696e-05,"PRPF6/SNRPD3/LSM8/PRPF31/DDX23/SNRPB/SNRPGP15/PRPF4/LSM2/LSM4/LSM5/PRPF3/SNRPE/SNRPF/LSM6/LSM7/PPIH",17
"GO:0000145","GO:0000145","exocyst","10/2712","17/19550",1.98263546501196e-05,8.43905165408989e-05,4.22836029740696e-05,"EXOC4/EXOC8/EXOC2/TNFAIP2/EXOC3/EXOC5/EXOC1/EXOC3L4/STXBP6/EXOC7",10
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","83/2712","384/19550",1.99110683745331e-05,8.43905165408989e-05,4.22836029740696e-05,"FLNA/CLTC/HSPD1/POSTN/HLA-A/AP1B1/DNM2/NSFL1C/RAB14/NUCB1/CORO7/MYO18A/OSBP/RAC1/RAB10/RAB31/SCAMP3/RAB21/HLA-DRB1/RAB8A/HLA-DRA/HLA-DRB3/APP/VPS51/PLOD3/CLTB/RAB13/SCFD1/CLTA/ARFIP1/GOLGA2/LYPLA2/SORL1/CD74/SORT1/CHID1/ATP8A1/ARFIP2/AP1G1/AP1M1/STX4/ATP9A/CA4/SCAMP2/GOLGA3/GOLIM4/OPTN/AKAP9/SMPD3/TMED2/MYO1B/ATXN2/TGOLN2/HLA-DQB1/M6PR/GOLGA7/AP1S2/GBF1/STX8/HLA-DRB4/IGF2R/STX16/HLA-DPB1/SNX9/ADAM10/ARFGEF1/PLD4/BICD1/LPCAT2/SCAMP4/HLA-DPA1/WLS/CDH1/PREPL/GBA/TRAPPC9/RBFOX1/SCAMP5/GPR89B/YIPF5/COG8/COG5/CHST1",83
"GO:0099522","GO:0099522","cytosolic region","11/2712","21/19550",3.29493148726073e-05,0.000138844222786883,6.95674612765119e-05,"HSPA8/DBN1/PIN1/DAG1/PRKCB/MTOR/EIF4E/CTBP2/BAIAP2/HTT/STXBP5",11
"GO:0043202","GO:0043202","lysosomal lumen","29/2712","97/19550",3.33638977971041e-05,0.000139783226977522,7.00379463738361e-05,"HSPA8/BCAN/TXNDC5/PPT1/SCARB2/SGSH/ACAN/ARSA/LUM/PRELP/ACP2/APOB/CTSA/CD74/CHID1/IFI30/IDUA/NAGLU/DCN/CSPG5/SDC4/LGMN/GPC2/GPC6/GBA/OGN/ARSB/NEU1/GPC4",29
"GO:0031312","GO:0031312","extrinsic component of organelle membrane","19/2712","52/19550",3.64066468191687e-05,0.000151659688749565,7.59886102030167e-05,"ANXA1/RAB7A/NUCB1/OPA1/SARM1/SGTA/FKBP1A/WDR91/VAC14/GOLGA3/GRIPAP1/EMC2/KIF1A/COQ6/COQ7/STXBP5/USP8/TAMM41/TOR1A",19
"GO:0031209","GO:0031209","SCAR complex","8/2712","12/19550",3.98589306696826e-05,0.000165097502603401,8.27215845836117e-05,"CYFIP1/NCKAP1/ABI2/WASF2/ABI1/WASF3/BRK1/ABI3",8
"GO:0001772","GO:0001772","immunological synapse","17/2712","44/19550",4.05476898406521e-05,0.000167001502225059,8.36755776075306e-05,"MYH9/EZR/SCRIB/PDCD6IP/PRKAR1A/LGALS3/ARHGDIA/HLA-DRB1/HLA-DRA/STX7/STOML2/CD81/SNX27/ALCAM/ICAM1/PTPRJ/VAV3",17
"GO:0008021","GO:0008021","synaptic vesicle","50/2712","206/19550",4.20316680791337e-05,0.000172140932751059,8.62506731133021e-05,"RAB11B/SEC22B/COPS4/PPT1/PICALM/RAB10/STX12/SGTA/GIPC1/RAB8A/RAB35/STX7/APP/SV2A/RAB8B/MFF/VPS45/PTPRS/CLTB/RAB13/BSN/RAB3D/TRIM9/CLTA/PDE4B/DNAJC5/RAB3C/SLC6A9/COPS5/RPH3A/VTI1B/STX4/DLG4/MT3/IQSEC1/ADAM10/KIF1A/APBA1/SYNPR/PRRT1/STXBP5/SCAMP5/SNCAIP/BCL2L1/SYT7/PSEN1/SLC32A1/BRSK1/TOR1A/WDR7",50
"GO:0005847","GO:0005847","mRNA cleavage and polyadenylation specificity factor complex","9/2712","15/19550",4.25211498775858e-05,0.000172210657004223,8.62856082311244e-05,"CPSF6/NUDT21/CPSF7/CSTF2/CSTF2T/FIP1L1/CPSF3/SYMPK/CPSF1",9
"GO:0008180","GO:0008180","COP9 signalosome","9/2712","15/19550",4.25211498775858e-05,0.000172210657004223,8.62856082311244e-05,"COPS4/PLCG1/GPS1/COPS2/GRB2/COPS3/COPS6/COPS5/COPS7B",9
"GO:0042383","GO:0042383","sarcolemma","37/2712","138/19550",4.37724781425971e-05,0.000176299097049466,8.83341082610131e-05,"PLEC/FLNC/COL6A3/ATP1A2/AHNAK/ANXA2/ANXA1/ANK2/EZR/RDX/SYNM/ATP2B4/COL6A1/FLOT1/CAMK2D/DES/SRI/COL6A2/BSG/ANK1/DMD/SNTA1/SNTB1/PPP3CB/DAG1/UTRN/AQP1/ANK3/CACNA2D1/SLC8A2/AHNAK2/SCN2A/FXYD1/CACNB2/PSEN1/OBSCN/CACNA1C",37
"GO:0031256","GO:0031256","leading edge membrane","45/2712","180/19550",4.65293076054628e-05,0.000186372885958145,9.33815485199283e-05,"SPTBN1/TLN1/EEF1A1/EZR/EGFR/DNM2/FERMT2/NME1/ARHGEF2/NCKAP1/CDC42/SYNE2/RHOA/PALM/PLCG1/HIP1R/MYO6/THY1/ANK1/RAC1/ARF4/PACSIN2/PPP1R9B/ITGB3/MPP2/AIF1L/STX4/DIAPH1/ROBO2/NF2/AKT2/PSD2/AIF1/PTPRJ/SPRY4/PSD3/ARHGAP44/MYO1D/ADAM17/APPL2/WLS/FAM107A/PLEK/ATP6AP2/ITGA5",45
"GO:0005689","GO:0005689","U12-type spliceosomal complex","13/2712","29/19550",5.25610903517258e-05,0.00020711910738599,0.000103776377536551,"SF3B1/DHX15/YBX1/SNRPD3/SNRPB/SNRPGP15/SF3B4/SF3B6/SF3B5/SNRPE/PHF5A/SNRPF/LSM7",13
"GO:0071556","GO:0071556","integral component of lumenal side of endoplasmic reticulum membrane","13/2712","29/19550",5.25610903517258e-05,0.00020711910738599,0.000103776377536551,"CANX/HLA-A/CALR/HLA-C/HLA-DRB1/HLA-DRA/HLA-DRB3/TAPBP/CD74/HLA-DQB1/HLA-DRB4/HLA-DPB1/HLA-DPA1",13
"GO:0098553","GO:0098553","lumenal side of endoplasmic reticulum membrane","13/2712","29/19550",5.25610903517258e-05,0.00020711910738599,0.000103776377536551,"CANX/HLA-A/CALR/HLA-C/HLA-DRB1/HLA-DRA/HLA-DRB3/TAPBP/CD74/HLA-DQB1/HLA-DRB4/HLA-DPB1/HLA-DPA1",13
"GO:0032153","GO:0032153","cell division site","23/2712","71/19550",5.33850566249003e-05,0.000208123945522774,0.000104279848525597,"MYH9/MYH10/RDX/LIMA1/PPP1CC/RHOA/RHOC/RAB21/RALA/PKN1/MYLK/RHOB/TUBGCP3/SPIRE1/DCTN3/NF2/PKN2/PSD2/ANLN/ARF6/TUBGCP6/MEN1/ZFYVE19",23
"GO:0099023","GO:0099023","vesicle tethering complex","21/2712","62/19550",5.33870751889694e-05,0.000208123945522774,0.000104279848525597,"CDC42/VPS18/EXOC4/VPS51/EXOC8/VPS16/VPS11/TRAPPC3/EXOC2/ZW10/TNFAIP2/EXOC3/EXOC5/EXOC1/EXOC3L4/TRAPPC9/VPS33A/COG8/COG5/STXBP6/EXOC7",21
"GO:0030670","GO:0030670","phagocytic vesicle membrane","24/2712","76/19550",5.89061951080248e-05,0.000227414952977023,0.000113945547156201,"HLA-A/DNM2/CALR/RAB7A/RAB11B/SEC22B/HLA-C/RAB10/RAB31/RAB8A/TAP1/RAB8B/TAP2/SNAP23/TAPBP/CYBA/STX4/ANXA3/CYBB/HVCN1/APPL2/RAB23/SYT7/RAB11FIP1",24
